1688 5,62666666666667 4,95056898141402
1689 5,63 4,93712498499593
1690 5,63333333333333 4,9236845366711
1691 5,63666666666667 4,91024763375034
1692 5,64 4,8968142735477
1693 5,64333333333333 4,88338445338048
1694 5,64666666666667 4,86995817056922
1695 5,65 4,85653542243769
1696 5,65333333333333 4,8431162063129
1697 5,65666666666667 4,82970051952506
1698 5,66 4,81628835940762
1699 5,66333333333333 4,80287972329724
1700 5,66666666666667 4,78947460853378
1701 5,67 4,77607301246032
1702 5,67333333333333 4,76267493242311
1703 5,67666666666667 4,74928036577161
1704 5,68 4,73588930985849
1705 5,68333333333333 4,72250176203955
1706 5,68666666666667 4,70911771967382
1707 5,69 4,69573718012347
1708 5,69333333333333 4,68236014075384
1709 5,69666666666667 4,66898659893344
1710 5,7 4,65561655203395
1711 5,70333333333333 4,64224999743019
1712 5,70666666666667 4,6288869325001
1713 5,71 4,61552735462482
1714 5,71333333333333 4,60217126118858
1715 5,71666666666667 4,58881864957876
1716 5,72 4,57546951718587
1717 5,72333333333333 4,56212386140353
1718 5,72666666666667 4,54878167962848
1719 5,73 4,53544296926059
1720 5,73333333333333 4,52210772770282
1721 5,73666666666667 4,50877595236124
1722 5,74 4,495447640645
1723 5,74333333333333 4,48212278996636
1724 5,74666666666667 4,46880139774068
1725 5,75 4,45548346138637
1726 5,75333333333333 4,44216897832495
1727 5,75666666666667 4,42885794598098
1728 5,76 4,41555036178212
1729 5,76333333333333 4,40224622315907
1730 5,76666666666667 4,3889455275456
1731 5,77 4,37564827237854
1732 5,77333333333333 4,36235445509774
1733 5,77666666666667 4,34906407314614
1734 5,78 4,33577712396966
1735 5,78333333333333 4,3224936050173
1736 5,78666666666667 4,3092135137411
1737 5,79 4,29593684759606
1738 5,79333333333333 4,28266360404027
1739 5,79666666666667 4,26939378053478
1740 5,8 4,2561273745437
1741 5,80333333333333 4,2428643835341
1742 5,80666666666667 4,22960480497608
1743 5,81 4,21634863634273
1744 5,81333333333333 4,20309587511012
1745 5,81666666666667 4,18984651875734
1746 5,82 4,1766005647664
1747 5,82333333333333 4,16335801062235
1748 5,82666666666667 4,15011885381318
1749 5,83 4,13688309182985
1750 5,83333333333333 4,12365072216628
1751 5,83666666666667 4,11042174231938
1752 5,84 4,09719614978897
1753 5,84333333333333 4,08397394207784
1754 5,84666666666667 4,07075511669173
1755 5,85 4,05753967113931
1756 5,85333333333333 4,04432760293218
1757 5,85666666666667 4,03111890958489
1758 5,86 4,01791358861489
1759 5,86333333333333 4,00471163754258
1760 5,86666666666667 3,99151305389126
1761 5,87 3,97831783518713
1762 5,87333333333333 3,96512597895933
1763 5,87666666666667 3,95193748273988
1764 5,88 3,9387523440637
1765 5,88333333333333 3,92557056046861
1766 5,88666666666667 3,91239212949531
1767 5,89 3,89921704868741
1768 5,89333333333333 3,88604531559136
1769 5,89666666666667 3,87287692775652
1770 5,9 3,85971188273511
1771 5,90333333333333 3,84655017808221
1772 5,90666666666667 3,83339181135578
1773 5,91 3,82023678011661
1774 5,91333333333333 3,80708508192838
1775 5,91666666666667 3,79393671435757
1776 5,92 3,78079167497355
1777 5,92333333333333 3,76764996134854
1778 5,92666666666667 3,75451157105751
1779 5,93 3,74137650167837
1780 5,93333333333333 3,72824475079179
1781 5,93666666666667 3,71511631598128
1782 5,94 3,70199119483315
1783 5,94333333333333 3,68886938493657
1784 5,94666666666667 3,67575088388347
1785 5,95 3,66263568926861
1786 5,95333333333333 3,64952379868956
1787 5,95666666666667 3,63641520974664
1788 5,96 3,62330992004302
1789 5,96333333333333 3,61020792718463
1790 5,96666666666667 3,59710922878015
1791 5,97 3,58401382244112
1792 5,97333333333333 3,57092170578176
1793 5,97666666666667 3,55783287641915
1794 5,98 3,54474733197306
1795 5,98333333333333 3,53166507006606
1796 5,98666666666667 3,51858608832348
1797 5,99 3,50551038437339
1798 5,99333333333333 3,49243795584661
1799 5,99666666666667 3,47936880037672
1800 6 3,4663029156
